tag_match,text_similarity,attribute_similarity,class_similarity,parent_similarity,depth_similarity,id_similarity,name_similarity,placeholder_similarity,aria_label_similarity,type_attr_match,sibling_count_ratio,multi_attr_match_count,candidate_text_actionable,candidate_in_form,candidate_attr_richness,original_attr_count,label,ui_version,test_name,element_name,status
1.0,0.2608695652173913,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,version_4,navigation_flow_test,login_products_link,synthetic_negative
1.0,0.2608695652173913,0.4864864864864865,0.0,1.0,0.9,0.4864864864864865,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,version_4,navigation_flow_test,login_products_link,synthetic_negative
0.0,0.2608695652173913,0.4864864864864865,0.0,1.0,0.9,0.4864864864864865,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,version_4,navigation_flow_test,login_products_link,synthetic_negative
1.0,0.2608695652173913,0.4864864864864865,0.0,0.0,0.6,0.4864864864864865,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,version_4,navigation_flow_test,login_products_link,synthetic_negative
1.0,0.23529411764705882,0.42424242424242425,0.0,1.0,0.9,0.42424242424242425,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1,version_4,navigation_flow_test,shopping_cart_link,heal_success
1.0,0.23529411764705882,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,version_4,navigation_flow_test,shopping_cart_link,synthetic_negative
1.0,0.4,0.42424242424242425,0.0,1.0,0.9,0.42424242424242425,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,version_4,navigation_flow_test,shopping_cart_link,synthetic_negative
0.0,0.23529411764705882,0.42424242424242425,0.0,1.0,0.9,0.42424242424242425,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,version_4,navigation_flow_test,shopping_cart_link,synthetic_negative
1.0,0.23529411764705882,0.42424242424242425,0.0,0.0,0.6,0.42424242424242425,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,version_4,navigation_flow_test,shopping_cart_link,synthetic_negative
1.0,1.0,0.9230769230769231,0.0,1.0,0.6,0.9230769230769231,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1,version_4,multi_add_to_cart_test,add_backpack,heal_success
1.0,1.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_4,multi_add_to_cart_test,add_backpack,synthetic_negative
1.0,0.2857142857142857,0.9230769230769231,0.0,1.0,0.6,0.9230769230769231,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_4,multi_add_to_cart_test,add_backpack,synthetic_negative
0.0,1.0,0.9230769230769231,0.0,1.0,0.6,0.9230769230769231,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_4,multi_add_to_cart_test,add_backpack,synthetic_negative
1.0,1.0,0.9230769230769231,0.0,0.0,0.30000000000000004,0.9230769230769231,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_4,multi_add_to_cart_test,add_backpack,synthetic_negative
1.0,1.0,0.5263157894736842,0.0,1.0,1.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1,version_4,multi_add_to_cart_test,add_bike,heal_success
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_4,multi_add_to_cart_test,add_bike,synthetic_negative
1.0,0.2857142857142857,0.5263157894736842,0.0,1.0,1.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_4,multi_add_to_cart_test,add_bike,synthetic_negative
0.0,1.0,0.5263157894736842,0.0,1.0,1.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_4,multi_add_to_cart_test,add_bike,synthetic_negative
1.0,1.0,0.5263157894736842,0.0,0.0,0.7,0.5263157894736842,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_4,multi_add_to_cart_test,add_bike,synthetic_negative
1.0,1.0,0.9,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1,version_4,multi_add_to_cart_test,add_shirt,heal_success
1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_4,multi_add_to_cart_test,add_shirt,synthetic_negative
1.0,0.2857142857142857,0.9,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_4,multi_add_to_cart_test,add_shirt,synthetic_negative
0.0,1.0,0.9,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_4,multi_add_to_cart_test,add_shirt,synthetic_negative
1.0,1.0,0.9,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_4,multi_add_to_cart_test,add_shirt,synthetic_negative
1.0,1.0,0.8571428571428571,0.0,1.0,0.5,0.8571428571428571,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1,version_5,multi_add_to_cart_test,add_backpack,heal_success
1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,add_backpack,synthetic_negative
1.0,0.2857142857142857,0.8571428571428571,0.0,1.0,0.5,0.8571428571428571,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,add_backpack,synthetic_negative
0.0,1.0,0.8571428571428571,0.0,1.0,0.5,0.8571428571428571,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,add_backpack,synthetic_negative
1.0,1.0,0.8571428571428571,0.0,0.0,0.19999999999999996,0.8571428571428571,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,add_backpack,synthetic_negative
1.0,1.0,0.5263157894736842,0.0,1.0,1.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1,version_5,multi_add_to_cart_test,add_bike,heal_success
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,add_bike,synthetic_negative
1.0,0.2857142857142857,0.5263157894736842,0.0,1.0,1.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,add_bike,synthetic_negative
0.0,1.0,0.5263157894736842,0.0,1.0,1.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,add_bike,synthetic_negative
1.0,1.0,0.5263157894736842,0.0,0.0,0.7,0.5263157894736842,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,add_bike,synthetic_negative
1.0,1.0,0.9,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1,version_5,multi_add_to_cart_test,add_shirt,heal_success
1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,add_shirt,synthetic_negative
1.0,0.2857142857142857,0.9,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,add_shirt,synthetic_negative
0.0,1.0,0.9,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,add_shirt,synthetic_negative
1.0,1.0,0.9,0.0,0.0,0.6,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,add_shirt,synthetic_negative
1.0,1.0,0.9473684210526315,0.0,1.0,0.9,0.9473684210526315,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1,version_5,multi_add_to_cart_test,shopping_cart_link,heal_success
1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,shopping_cart_link,synthetic_negative
1.0,0.4,0.9473684210526315,0.0,1.0,0.9,0.9473684210526315,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,shopping_cart_link,synthetic_negative
0.0,1.0,0.9473684210526315,0.0,1.0,0.9,0.9473684210526315,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,shopping_cart_link,synthetic_negative
1.0,1.0,0.9473684210526315,0.0,0.0,0.6,0.9473684210526315,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,version_5,multi_add_to_cart_test,shopping_cart_link,synthetic_negative
1.0,0.5,0.47619047619047616,0.0,1.0,0.9,0.47619047619047616,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1,version_5,navigation_flow_test,nav_login,heal_success
